,Condition,List,GenderRating,Name,Prompt,Male,Female,Other,Likeable,Accomplished,Important,SubjID,SubjGenderMale
2789,first,3A,4.73,Kerry Bell,animals,1,0,0,3,3,2,Exp4_P275,0
2790,first,3A,6.73,Mary Collins,album,0,1,0,4,1,3,Exp4_P275,0
2791,first,3A,1.21,Matthew Brown,science,1,0,0,2,1,2,Exp4_P275,0
2792,first,3A,3.61,Stevie Ward,meals,1,0,0,3,3,4,Exp4_P275,0
2793,first,3A,4.22,Taylor Miller,book,0,1,0,4,1,3,Exp4_P275,0
2794,first,2A,2.12,Chris Collins,meals,1,0,0,2,2,2,Exp4_P82,0
2795,first,2A,5.59,Jodie Ward,animals,0,1,0,1,2,2,Exp4_P82,0
2796,first,2A,4.73,Kerry Moore,book,0,1,0,2,1,3,Exp4_P82,0
2797,first,2A,6.73,Mary Brown,politics,0,1,0,1,1,1,Exp4_P82,0
2798,first,2A,1.21,Matthew Turner,album,1,0,0,4,3,4,Exp4_P82,0
2799,first,2A,3.61,Stevie Cooper,science,1,0,0,1,1,1,Exp4_P82,0
2800,first,2A,4.22,Taylor Smith,sports,1,0,0,4,2,4,Exp4_P82,0
2801,first,1B,5.22,Blair Campbell,politics,1,0,0,2,2,2,Exp4_P294,0
2802,first,1B,1.24,Brian Walker,sports,1,0,0,2,2,2,Exp4_P294,0
2803,first,1B,5.86,Elisha Collins,book,1,0,0,2,2,2,Exp4_P294,0
2804,first,1B,3.75,Quinn Young,album,0,1,0,2,2,2,Exp4_P294,0
2805,first,1B,6.78,Rebecca Bell,animals,0,1,0,1,1,1,Exp4_P294,0
2806,first,1B,4.34,Riley Hill,meals,1,0,0,1,1,1,Exp4_P294,0
2807,first,1B,2.41,Tommie Brown,science,1,0,0,3,3,3,Exp4_P294,0
2808,first,1A,2.12,Chris Miller,science,1,0,0,3,2,2,Exp4_P221,0
2809,first,1A,5.59,Jodie Parker,book,1,0,0,2,2,2,Exp4_P221,0
2810,first,1A,4.73,Kerry Baker,album,0,1,0,2,2,2,Exp4_P221,0
2811,first,1A,6.73,Mary Cooper,sports,0,1,0,2,2,2,Exp4_P221,0
2812,first,1A,1.21,Matthew Smith,animals,1,0,0,2,1,3,Exp4_P221,0
2813,first,1A,3.61,Stevie White,politics,1,0,0,1,2,2,Exp4_P221,0
2814,first,1A,4.22,Taylor Wright,meals,0,1,0,1,1,1,Exp4_P221,0
2815,first,3C,6.24,Ashley Green,album,0,1,0,6,6,7,Exp4_P104,1
2816,first,3C,2.61,Emerson Baker,animals,0,1,0,6,7,6,Exp4_P104,1
2817,first,3C,6.82,Emily Brooks,politics,1,0,0,7,6,7,Exp4_P104,1
2818,first,3C,5.34,Jackie Walker,book,1,0,0,6,7,7,Exp4_P104,1
2819,first,3C,1.28,James White,sports,1,0,0,6,6,7,Exp4_P104,1
2820,first,3C,4.39,Jessie Turner,science,1,0,0,6,6,7,Exp4_P104,1
2821,first,3C,3.87,Reese Campbell,meals,0,1,0,6,6,5,Exp4_P104,1
2822,first,1C,6.24,Ashley Cook,book,0,1,0,5,2,5,Exp4_P176,NA
2823,first,1C,2.61,Emerson Moore,meals,1,0,0,6,4,6,Exp4_P176,NA
2824,first,1C,6.82,Emily Ward,album,0,1,0,1,5,1,Exp4_P176,NA
2825,first,1C,5.34,Jackie Turner,animals,0,1,0,2,6,2,Exp4_P176,NA
2826,first,1C,1.28,James Green,science,1,0,0,3,2,4,Exp4_P176,NA
2827,first,1C,4.39,Jessie Brooks,sports,1,0,0,3,5,3,Exp4_P176,NA
2828,first,1C,3.87,Reese King,politics,1,0,0,2,5,3,Exp4_P176,NA
2829,first,2A,2.12,Chris Collins,meals,1,0,0,1,2,3,Exp4_P267,0
2830,first,2A,5.59,Jodie Ward,animals,0,1,0,1,3,3,Exp4_P267,0
2831,first,2A,4.73,Kerry Moore,book,0,1,0,4,2,4,Exp4_P267,0
2832,first,2A,6.73,Mary Brown,politics,0,1,0,1,2,3,Exp4_P267,0
2833,first,2A,1.21,Matthew Turner,album,0,1,0,2,4,5,Exp4_P267,0
2834,first,2A,3.61,Stevie Cooper,science,1,0,0,4,1,2,Exp4_P267,0
2835,first,2A,4.22,Taylor Smith,sports,0,1,0,4,3,5,Exp4_P267,0
2836,first,3B,5.22,Blair Hill,book,0,1,0,6,6,6,Exp4_P207,0
2837,first,3B,1.24,Brian King,animals,1,0,0,5,5,6,Exp4_P207,0
2838,first,3B,5.86,Elisha Moore,politics,0,0,1,6,6,6,Exp4_P207,0
2839,first,3B,3.75,Quinn Parker,sports,0,1,0,6,6,6,Exp4_P207,0
2840,first,3B,6.78,Rebecca Wright,meals,0,1,0,4,5,5,Exp4_P207,0
2841,first,3B,4.34,Riley Cook,science,0,1,0,4,5,5,Exp4_P207,0
2842,first,3B,2.41,Tommie Smith,album,0,1,0,5,5,6,Exp4_P207,0
2843,first,1C,6.24,Ashley Cook,book,0,1,0,3,3,4,Exp4_P117,0
2844,first,1C,2.61,Emerson Moore,meals,1,0,0,2,1,1,Exp4_P117,0
2845,first,1C,6.82,Emily Ward,album,0,1,0,2,2,3,Exp4_P117,0
2846,first,1C,5.34,Jackie Turner,animals,0,1,0,2,4,1,Exp4_P117,0
2847,first,1C,1.28,James Green,science,1,0,0,3,2,3,Exp4_P117,0
2848,first,1C,4.39,Jessie Brooks,sports,0,1,0,4,2,3,Exp4_P117,0
2849,first,1C,3.87,Reese King,politics,1,0,0,3,3,2,Exp4_P117,0
2850,first,2B,5.22,Blair Young,animals,0,1,0,2,3,2,Exp4_P120,0
2851,first,2B,1.24,Brian Wright,science,1,0,0,4,3,3,Exp4_P120,0
2852,first,2B,5.86,Elisha Bell,book,0,1,0,4,2,3,Exp4_P120,0
2853,first,2B,3.75,Quinn Brooks,politics,1,0,0,3,4,4,Exp4_P120,0
2854,first,2B,6.78,Rebecca King,album,0,1,0,3,2,3,Exp4_P120,0
2855,first,2B,4.34,Riley Campbell,sports,1,0,0,4,1,2,Exp4_P120,0
2856,first,2B,2.41,Tommie Hill,meals,1,0,0,2,3,3,Exp4_P120,0
2857,first,3B,5.22,Blair Hill,book,0,1,0,5,5,3,Exp4_P314,1
2858,first,3B,1.24,Brian King,animals,1,0,0,2,3,3,Exp4_P314,1
2859,first,3B,5.86,Elisha Moore,politics,0,1,0,3,5,5,Exp4_P314,1
2860,first,3B,3.75,Quinn Parker,sports,1,0,0,3,2,6,Exp4_P314,1
2861,first,3B,6.78,Rebecca Wright,meals,0,1,0,3,3,3,Exp4_P314,1
2862,first,3B,4.34,Riley Cook,science,1,0,0,3,3,3,Exp4_P314,1
2863,first,3B,2.41,Tommie Smith,album,1,0,0,3,3,5,Exp4_P314,1
2864,first,2C,6.24,Ashley Walker,science,0,1,0,5,3,3,Exp4_P324,1
2865,first,2C,2.61,Emerson Green,sports,0,1,0,2,2,2,Exp4_P324,1
2866,first,2C,6.82,Emily Baker,animals,0,1,0,1,1,1,Exp4_P324,1
2867,first,2C,5.34,Jackie White,meals,0,1,0,3,2,2,Exp4_P324,1
2868,first,2C,1.28,James Miller,politics,1,0,0,4,4,3,Exp4_P324,1
2869,first,2C,4.39,Jessie Cook,book,1,0,0,1,2,1,Exp4_P324,1
2870,first,2C,3.87,Reese Parker,album,0,1,0,3,5,3,Exp4_P324,1
2871,first,2C,6.24,Ashley Walker,science,1,0,0,1,1,1,Exp4_P348,1
2872,first,2C,2.61,Emerson Green,sports,1,0,0,1,1,1,Exp4_P348,1
2873,first,2C,6.82,Emily Baker,animals,0,1,0,1,1,1,Exp4_P348,1
2874,first,2C,5.34,Jackie White,meals,1,0,0,1,1,1,Exp4_P348,1
2875,first,2C,1.28,James Miller,politics,1,0,0,1,1,1,Exp4_P348,1
2876,first,2C,4.39,Jessie Cook,book,0,1,0,1,1,1,Exp4_P348,1
2877,first,2C,3.87,Reese Parker,album,1,0,0,1,1,4,Exp4_P348,1
2878,first,1C,6.24,Ashley Cook,book,0,1,0,1,1,1,Exp4_P5,0
2879,first,1C,2.61,Emerson Moore,meals,0,1,0,1,1,1,Exp4_P5,0
2880,first,1C,6.82,Emily Ward,album,0,1,0,1,1,1,Exp4_P5,0
2881,first,1C,5.34,Jackie Turner,animals,0,1,0,1,1,1,Exp4_P5,0
2882,first,1C,1.28,James Green,science,1,0,0,1,1,1,Exp4_P5,0
2883,first,1C,4.39,Jessie Brooks,sports,1,0,0,1,1,1,Exp4_P5,0
2884,first,1C,3.87,Reese King,politics,1,0,0,1,1,1,Exp4_P5,0
2885,first,1B,5.22,Blair Campbell,politics,1,0,0,3,3,1,Exp4_P190,0
2886,first,1B,1.24,Brian Walker,sports,1,0,0,3,3,2,Exp4_P190,0
2887,first,1B,5.86,Elisha Collins,book,0,1,0,3,3,3,Exp4_P190,0
2888,first,1B,3.75,Quinn Young,album,1,0,0,3,3,2,Exp4_P190,0
2889,first,1B,6.78,Rebecca Bell,animals,0,1,0,3,3,4,Exp4_P190,0
2890,first,1B,4.34,Riley Hill,meals,1,0,0,4,3,1,Exp4_P190,0
2891,first,1B,2.41,Tommie Brown,science,1,0,0,3,3,3,Exp4_P190,0
2892,first,2A,2.12,Chris Collins,meals,1,0,0,1,1,1,Exp4_P110,1
2893,first,2A,5.59,Jodie Ward,animals,0,1,0,2,3,3,Exp4_P110,1
2894,first,2A,4.73,Kerry Moore,book,0,1,0,3,3,3,Exp4_P110,1
2895,first,2A,6.73,Mary Brown,politics,0,1,0,1,1,1,Exp4_P110,1
2896,first,2A,1.21,Matthew Turner,album,1,0,0,2,2,2,Exp4_P110,1
2897,first,2A,3.61,Stevie Cooper,science,1,0,0,2,2,2,Exp4_P110,1
2898,first,2A,4.22,Taylor Smith,sports,0,1,0,2,2,2,Exp4_P110,1
2899,first,1C,6.24,Ashley Cook,book,0,1,0,2,2,2,Exp4_P395,1
2900,first,1C,2.61,Emerson Moore,meals,1,0,0,2,1,2,Exp4_P395,1
2901,first,1C,6.82,Emily Ward,album,0,1,0,1,1,1,Exp4_P395,1
2902,first,1C,5.34,Jackie Turner,animals,0,1,0,3,2,1,Exp4_P395,1
2903,first,1C,1.28,James Green,science,1,0,0,5,2,1,Exp4_P395,1
2904,first,1C,4.39,Jessie Brooks,sports,0,1,0,2,1,1,Exp4_P395,1
2905,first,1C,3.87,Reese King,politics,0,1,0,2,3,1,Exp4_P395,1
2906,first,2A,2.12,Chris Collins,meals,0,1,0,2,1,1,Exp4_P306,1
2907,first,2A,5.59,Jodie Ward,animals,1,0,0,1,1,2,Exp4_P306,1
2908,first,2A,4.73,Kerry Moore,book,0,1,0,1,1,1,Exp4_P306,1
2909,first,2A,6.73,Mary Brown,politics,0,1,0,1,1,2,Exp4_P306,1
2910,first,2A,1.21,Matthew Turner,album,0,1,0,2,2,2,Exp4_P306,1
2911,first,2A,3.61,Stevie Cooper,science,0,1,0,2,1,2,Exp4_P306,1
2912,first,2A,4.22,Taylor Smith,sports,0,1,0,1,1,2,Exp4_P306,1
2913,first,2C,6.24,Ashley Walker,science,0,1,0,3,1,2,Exp4_P363,1
2914,first,2C,2.61,Emerson Green,sports,1,0,0,4,1,4,Exp4_P363,1
2915,first,2C,6.82,Emily Baker,animals,0,1,0,1,2,3,Exp4_P363,1
2916,first,2C,5.34,Jackie White,meals,1,0,0,1,2,3,Exp4_P363,1
2917,first,2C,1.28,James Miller,politics,1,0,0,2,1,2,Exp4_P363,1
2918,first,2C,4.39,Jessie Cook,book,1,0,0,2,2,3,Exp4_P363,1
2919,first,2C,3.87,Reese Parker,album,1,0,0,2,2,4,Exp4_P363,1
2920,first,3A,2.12,Chris Young,politics,0,1,0,5,5,6,Exp4_P418,0
2921,first,3A,5.59,Jodie Cooper,sports,0,1,0,5,6,6,Exp4_P418,0
2922,first,3A,4.73,Kerry Bell,animals,1,0,0,6,6,6,Exp4_P418,0
2923,first,3A,6.73,Mary Collins,album,1,0,0,6,5,6,Exp4_P418,0
2924,first,3A,1.21,Matthew Brown,science,1,0,0,5,6,6,Exp4_P418,0
2925,first,3A,3.61,Stevie Ward,meals,0,1,0,6,6,6,Exp4_P418,0
2926,first,3A,4.22,Taylor Miller,book,1,0,0,6,6,6,Exp4_P418,0
2927,first,1B,5.22,Blair Campbell,politics,0,1,0,6,5,5,Exp4_P300,0
2928,first,1B,1.24,Brian Walker,sports,0,1,0,6,5,5,Exp4_P300,0
2929,first,1B,5.86,Elisha Collins,book,1,0,0,5,5,6,Exp4_P300,0
2930,first,1B,3.75,Quinn Young,album,0,1,0,6,5,6,Exp4_P300,0
2931,first,1B,6.78,Rebecca Bell,animals,1,0,0,5,6,6,Exp4_P300,0
2932,first,1B,4.34,Riley Hill,meals,0,1,0,5,6,5,Exp4_P300,0
2933,first,1B,2.41,Tommie Brown,science,0,1,0,5,6,5,Exp4_P300,0
2934,first,2A,2.12,Chris Collins,meals,0,1,0,2,2,3,Exp4_P349,0
2935,first,2A,5.59,Jodie Ward,animals,0,1,0,3,2,3,Exp4_P349,0
2936,first,2A,4.73,Kerry Moore,book,1,0,0,2,3,2,Exp4_P349,0
2937,first,2A,6.73,Mary Brown,politics,1,0,0,2,3,2,Exp4_P349,0
2938,first,2A,1.21,Matthew Turner,album,0,1,0,2,3,2,Exp4_P349,0
2939,first,2A,3.61,Stevie Cooper,science,0,1,0,2,3,2,Exp4_P349,0
2940,first,2A,4.22,Taylor Smith,sports,0,1,0,2,3,2,Exp4_P349,0
2941,first,2B,5.22,Blair Young,animals,1,0,0,2,2,2,Exp4_P64,1
2942,first,2B,1.24,Brian Wright,science,1,0,0,2,2,2,Exp4_P64,1
2943,first,2B,5.86,Elisha Bell,book,1,0,0,2,2,2,Exp4_P64,1
2944,first,2B,3.75,Quinn Brooks,politics,1,0,0,2,2,2,Exp4_P64,1
2945,first,2B,6.78,Rebecca King,album,0,1,0,2,2,2,Exp4_P64,1
2946,first,2B,4.34,Riley Campbell,sports,1,0,0,1,2,2,Exp4_P64,1
2947,first,2B,2.41,Tommie Hill,meals,1,0,0,2,2,2,Exp4_P64,1
2948,first,3C,6.24,Ashley Green,album,1,0,0,5,3,5,Exp4_P179,NA
2949,first,3C,2.61,Emerson Baker,animals,1,0,0,3,5,5,Exp4_P179,NA
2950,first,3C,6.82,Emily Brooks,politics,0,1,0,5,5,5,Exp4_P179,NA
2951,first,3C,5.34,Jackie Walker,book,1,0,0,4,5,4,Exp4_P179,NA
2952,first,3C,1.28,James White,sports,1,0,0,5,4,5,Exp4_P179,NA
2953,first,3C,4.39,Jessie Turner,science,1,0,0,5,5,3,Exp4_P179,NA
2954,first,3C,3.87,Reese Campbell,meals,0,1,0,3,3,5,Exp4_P179,NA
2955,last,3A,2.12,Chris Young,politics,0,1,0,6,6,5,Exp4_P756,1
2956,last,3A,5.59,Jodie Cooper,sports,1,0,0,5,6,6,Exp4_P756,1
2957,last,3A,4.73,Kerry Bell,animals,1,0,0,5,3,6,Exp4_P756,1
2958,last,3A,6.73,Mary Collins,album,0,1,0,5,3,5,Exp4_P756,1
2959,last,3A,1.21,Matthew Brown,science,1,0,0,5,5,6,Exp4_P756,1
2960,last,3A,3.61,Stevie Ward,meals,1,0,0,3,5,6,Exp4_P756,1
2961,last,3A,4.22,Taylor Miller,book,0,1,0,5,6,6,Exp4_P756,1
2962,last,1A,2.12,Chris Miller,science,1,0,0,6,6,5,Exp4_P443,1
2963,last,1A,5.59,Jodie Parker,book,0,1,0,5,5,5,Exp4_P443,1
2964,last,1A,4.73,Kerry Baker,album,0,1,0,5,6,6,Exp4_P443,1
2965,last,1A,6.73,Mary Cooper,sports,0,1,0,5,7,6,Exp4_P443,1
2966,last,1A,1.21,Matthew Smith,animals,1,0,0,6,5,5,Exp4_P443,1
2967,last,1A,3.61,Stevie White,politics,1,0,0,5,5,5,Exp4_P443,1
2968,last,1A,4.22,Taylor Wright,meals,0,1,0,6,5,5,Exp4_P443,1
2969,last,3B,5.22,Blair Hill,book,0,1,0,1,2,2,Exp4_P725,1
2970,last,3B,1.24,Brian King,animals,0,1,0,3,4,4,Exp4_P725,1
2971,last,3B,5.86,Elisha Moore,politics,0,1,0,4,5,5,Exp4_P725,1
2972,last,3B,3.75,Quinn Parker,sports,1,0,0,3,2,3,Exp4_P725,1
2973,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,3,3,Exp4_P725,1
2974,last,3B,4.34,Riley Cook,science,0,1,0,3,3,4,Exp4_P725,1
2975,last,3B,2.41,Tommie Smith,album,0,1,0,3,2,4,Exp4_P725,1
2976,last,3B,5.22,Blair Hill,book,1,0,0,5,5,6,Exp4_P796,0
2977,last,3B,1.24,Brian King,animals,1,0,0,5,6,5,Exp4_P796,0
2978,last,3B,5.86,Elisha Moore,politics,0,1,0,5,6,5,Exp4_P796,0
2979,last,3B,3.75,Quinn Parker,sports,1,0,0,6,5,5,Exp4_P796,0
2980,last,3B,6.78,Rebecca Wright,meals,1,0,0,5,6,5,Exp4_P796,0
2981,last,3B,4.34,Riley Cook,science,1,0,0,6,5,6,Exp4_P796,0
2982,last,3B,2.41,Tommie Smith,album,0,1,0,5,6,5,Exp4_P796,0
2983,last,2B,5.22,Blair Young,animals,0,1,0,2,2,1,Exp4_P585,0
2984,last,2B,1.24,Brian Wright,science,1,0,0,4,2,2,Exp4_P585,0
2985,last,2B,5.86,Elisha Bell,book,0,1,0,3,3,4,Exp4_P585,0
2986,last,2B,3.75,Quinn Brooks,politics,1,0,0,3,4,4,Exp4_P585,0
2987,last,2B,6.78,Rebecca King,album,0,1,0,3,2,4,Exp4_P585,0
2988,last,2B,4.34,Riley Campbell,sports,1,0,0,3,3,4,Exp4_P585,0
2989,last,2B,2.41,Tommie Hill,meals,1,0,0,2,2,1,Exp4_P585,0
2990,last,1C,6.24,Ashley Cook,book,0,1,0,1,3,3,Exp4_P797,0
2991,last,1C,2.61,Emerson Moore,meals,0,1,0,2,3,4,Exp4_P797,0
2992,last,1C,6.82,Emily Ward,album,1,0,0,4,1,2,Exp4_P797,0
2993,last,1C,5.34,Jackie Turner,animals,0,1,0,1,4,4,Exp4_P797,0
2994,last,1C,1.28,James Green,science,1,0,0,3,1,1,Exp4_P797,0
2995,last,1C,4.39,Jessie Brooks,sports,1,0,0,3,2,3,Exp4_P797,0
2996,last,1C,3.87,Reese King,politics,1,0,0,2,2,2,Exp4_P797,0
2997,last,3C,6.24,Ashley Green,album,0,1,0,1,1,2,Exp4_P679,1
2998,last,3C,2.61,Emerson Baker,animals,1,0,0,2,3,3,Exp4_P679,1
2999,last,3C,6.82,Emily Brooks,politics,0,1,0,2,3,2,Exp4_P679,1
3000,last,3C,5.34,Jackie Walker,book,0,1,0,3,1,2,Exp4_P679,1
3001,last,3C,1.28,James White,sports,1,0,0,3,1,3,Exp4_P679,1
3002,last,3C,4.39,Jessie Turner,science,1,0,0,3,2,3,Exp4_P679,1
3003,last,3C,3.87,Reese Campbell,meals,1,0,0,1,2,3,Exp4_P679,1
3004,last,1A,2.12,Chris Miller,science,1,0,0,2,2,2,Exp4_P450,1
3005,last,1A,5.59,Jodie Parker,book,0,1,0,1,1,2,Exp4_P450,1
3006,last,1A,4.73,Kerry Baker,album,1,0,0,2,1,2,Exp4_P450,1
3007,last,1A,6.73,Mary Cooper,sports,0,1,0,1,1,2,Exp4_P450,1
3008,last,1A,1.21,Matthew Smith,animals,1,0,0,3,2,2,Exp4_P450,1
3009,last,1A,3.61,Stevie White,politics,1,0,0,3,3,2,Exp4_P450,1
3010,last,1A,4.22,Taylor Wright,meals,1,0,0,1,1,1,Exp4_P450,1
3011,last,3A,2.12,Chris Young,politics,1,0,0,2,3,2,Exp4_P748,1
3012,last,3A,5.59,Jodie Cooper,sports,1,0,0,2,1,2,Exp4_P748,1
3013,last,3A,4.73,Kerry Bell,animals,0,1,0,2,3,2,Exp4_P748,1
3014,last,3A,6.73,Mary Collins,album,0,1,0,5,5,5,Exp4_P748,1
3015,last,3A,1.21,Matthew Brown,science,1,0,0,3,3,3,Exp4_P748,1
3016,last,3A,3.61,Stevie Ward,meals,1,0,0,2,3,2,Exp4_P748,1
3017,last,3A,4.22,Taylor Miller,book,0,1,0,5,3,2,Exp4_P748,1
3018,last,2A,2.12,Chris Collins,meals,0,1,0,1,1,1,Exp4_P745,1
3019,last,2A,5.59,Jodie Ward,animals,1,0,0,1,2,2,Exp4_P745,1
3020,last,2A,4.73,Kerry Moore,book,1,0,0,3,3,3,Exp4_P745,1
3021,last,2A,6.73,Mary Brown,politics,0,1,0,2,1,2,Exp4_P745,1
3022,last,2A,1.21,Matthew Turner,album,0,1,0,5,3,4,Exp4_P745,1
3023,last,2A,3.61,Stevie Cooper,science,1,0,0,4,3,3,Exp4_P745,1
3024,last,2A,4.22,Taylor Smith,sports,1,0,0,5,3,5,Exp4_P745,1
3025,last,1C,6.24,Ashley Cook,book,1,0,0,4,5,4,Exp4_P573,1
3026,last,1C,2.61,Emerson Moore,meals,1,0,0,6,5,6,Exp4_P573,1
3027,last,1C,6.82,Emily Ward,album,1,0,0,3,5,6,Exp4_P573,1
3028,last,1C,5.34,Jackie Turner,animals,1,0,0,6,5,5,Exp4_P573,1
3029,last,1C,1.28,James Green,science,1,0,0,5,6,5,Exp4_P573,1
3030,last,1C,4.39,Jessie Brooks,sports,1,0,0,6,5,6,Exp4_P573,1
