"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGenderMale"
"2201","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P303",1
"2202","first","2A",6.73,"Mary","Mary",NA,0,0,1,"Exp2_P303",1
"2203","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P303",1
"2204","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P303",1
"2205","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P303",1
"2206","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P164",0
"2207","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P164",0
"2208","first","1B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P164",0
"2209","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P164",0
"2210","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P164",0
"2211","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P164",0
"2212","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P164",0
"2213","first","1C",1.28,"James","James",NA,0,1,0,"Exp2_P170",1
"2214","first","1C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P170",1
"2215","first","1C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P170",1
"2216","first","1C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P170",1
"2217","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P170",1
"2218","first","1C",6.24,"Ashley","Ashley",NA,1,0,0,"Exp2_P170",1
"2219","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P170",1
"2220","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P87",1
"2221","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P87",1
"2222","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P87",1
"2223","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P87",1
"2224","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P87",1
"2225","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P87",1
"2226","first","3C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P87",1
"2227","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P447",1
"2228","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P447",1
"2229","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P447",1
"2230","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P447",1
"2231","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P447",1
"2232","first","2A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P447",1
"2233","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P447",1
"2234","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P155",1
"2235","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P155",1
"2236","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P155",1
"2237","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P155",1
"2238","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P155",1
"2239","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P155",1
"2240","first","3C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P155",1
"2241","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P139",1
"2242","first","3C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P139",1
"2243","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P139",1
"2244","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P139",1
"2245","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P139",1
"2246","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P139",1
"2247","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P139",1
"2248","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P372",0
"2249","first","3B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P372",0
"2250","first","3B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P372",0
"2251","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P372",0
"2252","first","3B",1.24,"Brian","Brian",NA,0,1,0,"Exp2_P372",0
"2253","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P372",0
"2254","first","3B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P372",0
"2255","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P349",1
"2256","first","3B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P349",1
"2257","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P349",1
"2258","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P349",1
"2259","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P349",1
"2260","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P349",1
"2261","first","3B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P349",1
"2262","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P35",1
"2263","first","2B",4.34,"Riley","Riley",NA,0,0,1,"Exp2_P35",1
"2264","first","2B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P35",1
"2265","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P35",1
"2266","first","2B",3.75,"Quinn","Quinn",NA,0,0,1,"Exp2_P35",1
"2267","first","2B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P35",1
"2268","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P35",1
"2269","first","1C",1.28,"James","James",NA,0,1,0,"Exp2_P280",1
"2270","first","1C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P280",1
"2271","first","1C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P280",1
"2272","first","1C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P280",1
"2273","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P280",1
"2274","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P280",1
"2275","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P280",1
"2276","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P310",0
"2277","first","1C",2.61,"Emerson","Emerson",NA,0,1,0,"Exp2_P310",0
"2278","first","1C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P310",0
"2279","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P310",0
"2280","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P310",0
"2281","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P310",0
"2282","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P310",0
"2283","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P249",0
"2284","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P249",0
"2285","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P249",0
"2286","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P249",0
"2287","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P249",0
"2288","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P249",0
"2289","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P249",0
"2290","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P23",0
"2291","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P23",0
"2292","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P23",0
"2293","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P23",0
"2294","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P23",0
"2295","first","2A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P23",0
"2296","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P23",0
"2297","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P403",0
"2298","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P403",0
"2299","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P403",0
"2300","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P403",0
"2301","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P403",0
"2302","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P403",0
"2303","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P403",0
"2304","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P31",0
"2305","first","1B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P31",0
"2306","first","1B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P31",0
"2307","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P31",0
"2308","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P31",0
"2309","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P31",0
"2310","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P31",0
"2311","first","1A",1.21,"Matthew","Matthew",NA,0,1,0,"Exp2_P289",1
"2312","first","1A",2.12,"Chris","Chris",NA,0,1,0,"Exp2_P289",1
"2313","first","1A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P289",1
"2314","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P289",1
"2315","first","1A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P289",1
"2316","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P289",1
"2317","first","1A",6.73,"Mary","Mary",NA,1,0,0,"Exp2_P289",1
"2318","first","2A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P42",0
"2319","first","2A",4.22,"Taylor","Taylor",NA,0,0,1,"Exp2_P42",0
"2320","first","2A",2.12,"Chris","Chris",NA,0,0,1,"Exp2_P42",0
"2321","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P42",0
"2322","first","2A",3.61,"Stevie","Stevie",NA,0,0,1,"Exp2_P42",0
"2323","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P42",0
"2324","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P42",0
"2325","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P109",0
"2326","first","3B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P109",0
"2327","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P109",0
"2328","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P109",0
"2329","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P109",0
"2330","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P109",0
"2331","first","3B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P109",0
"2332","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P88",1
"2333","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P88",1
"2334","first","1C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P88",1
"2335","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P88",1
"2336","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P88",1
"2337","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P88",1
"2338","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P88",1
"2339","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P409",1
"2340","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P409",1
"2341","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P409",1
"2342","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P409",1
"2343","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P409",1
"2344","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P409",1
"2345","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P409",1
"2346","first","2A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P184",1
"2347","first","2A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P184",1
"2348","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P184",1
"2349","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P184",1
"2350","first","2A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P184",1
"2351","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P184",1
"2352","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P184",1
"2353","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P256",1
"2354","first","2B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P256",1
"2355","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P256",1
"2356","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P256",1
"2357","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P256",1
"2358","first","2B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P256",1
"2359","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P256",1
"2360","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P46",0
"2361","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P46",0
"2362","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P46",0
"2363","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P46",0
"2364","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P46",0
"2365","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P46",0
"2366","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P46",0
"2367","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P55",0
"2368","first","1A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P55",0
"2369","first","1A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P55",0
"2370","first","1A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P55",0
"2371","first","1A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P55",0
"2372","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P55",0
"2373","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P55",0
"2374","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P43",0
"2375","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P43",0
"2376","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P43",0
"2377","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P43",0
"2378","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P43",0
"2379","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P43",0
"2380","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P43",0
"2381","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P406",0
"2382","first","3C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P406",0
"2383","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P406",0
"2384","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P406",0
"2385","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P406",0
"2386","first","3C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P406",0
"2387","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P406",0
"2388","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P57",NA
"2389","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P57",NA
"2390","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P57",NA
"2391","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P57",NA
"2392","first","2C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P57",NA
"2393","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P57",NA
"2394","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P57",NA
"2395","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P384",1
"2396","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P384",1
"2397","first","1B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P384",1
"2398","first","1B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P384",1
"2399","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P384",1
"2400","first","1B",5.86,"Elisha","Elisha",NA,1,0,0,"Exp2_P384",1
"2401","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P384",1
"2402","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P400",0
"2403","first","2B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P400",0
"2404","first","2B",2.41,"Tommie","Tommie",NA,0,1,0,"Exp2_P400",0
"2405","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P400",0
"2406","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P400",0
"2407","first","2B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P400",0
"2408","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P400",0
"2409","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P449",0
"2410","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P449",0
"2411","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P449",0
"2412","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P449",0
"2413","first","2C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P449",0
"2414","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P449",0
"2415","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P449",0
"2416","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P357",1
"2417","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P357",1
"2418","first","3A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P357",1
"2419","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P357",1
"2420","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P357",1
"2421","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"Exp2_P357",1
"2422","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P357",1
"2423","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P212",1
"2424","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P212",1
"2425","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P212",1
"2426","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P212",1
"2427","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P212",1
"2428","first","1B",5.86,"Elisha","Elisha",NA,1,0,0,"Exp2_P212",1
"2429","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P212",1
"2430","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P162",1
"2431","first","2B",4.34,"Riley","Riley",NA,0,1,0,"Exp2_P162",1
"2432","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P162",1
"2433","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P162",1
"2434","first","2B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P162",1
"2435","first","2B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P162",1
"2436","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P162",1
"2437","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P309",0
"2438","first","1A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P309",0
"2439","first","1A",3.61,"Stevie","Stevie",NA,0,1,0,"Exp2_P309",0
"2440","first","1A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P309",0
"2441","first","1A",4.73,"Kerry","Kerry",NA,0,1,0,"Exp2_P309",0
"2442","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P309",0
"2443","first","1A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P309",0
"2444","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P375",1
"2445","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P375",1
"2446","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P375",1
"2447","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P375",1
"2448","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P375",1
"2449","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P375",1
"2450","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P375",1
"2451","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P131",0
"2452","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P131",0
"2453","first","1B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P131",0
"2454","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P131",0
"2455","first","1B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P131",0
"2456","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P131",0
"2457","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P131",0
"2458","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P332",0
"2459","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"Exp2_P332",0
"2460","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P332",0
"2461","first","2A",6.73,"Mary","Mary",NA,0,1,0,"Exp2_P332",0
"2462","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"Exp2_P332",0
"2463","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"Exp2_P332",0
"2464","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"Exp2_P332",0
"2465","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P334",0
"2466","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P334",0
"2467","first","1C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P334",0
"2468","first","1C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P334",0
"2469","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P334",0
"2470","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P334",0
"2471","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P334",0
"2472","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P343",1
"2473","first","3C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P343",1
"2474","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P343",1
"2475","first","3C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P343",1
"2476","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P343",1
"2477","first","3C",6.82,"Emily","Emily",NA,1,0,0,"Exp2_P343",1
"2478","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P343",1
"2479","first","1C",1.28,"James","James",NA,1,0,0,"Exp2_P378",0
"2480","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P378",0
"2481","first","1C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P378",0
"2482","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P378",0
"2483","first","1C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P378",0
"2484","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P378",0
"2485","first","1C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P378",0
"2486","first","2B",5.86,"Elisha","Elisha",NA,1,0,0,"Exp2_P99",0
"2487","first","2B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P99",0
"2488","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P99",0
"2489","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P99",0
"2490","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"Exp2_P99",0
"2491","first","2B",5.22,"Blair","Blair",NA,0,1,0,"Exp2_P99",0
"2492","first","2B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P99",0
"2493","first","1B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P248",1
"2494","first","1B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P248",1
"2495","first","1B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P248",1
"2496","first","1B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P248",1
"2497","first","1B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P248",1
"2498","first","1B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P248",1
"2499","first","1B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P248",1
"2500","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P153",0
"2501","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"Exp2_P153",0
"2502","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P153",0
"2503","first","2C",6.82,"Emily","Emily",NA,0,1,0,"Exp2_P153",0
"2504","first","2C",3.87,"Reese","Reese",NA,1,0,0,"Exp2_P153",0
"2505","first","2C",5.34,"Jackie","Jackie",NA,1,0,0,"Exp2_P153",0
"2506","first","2C",1.28,"James","James",NA,1,0,0,"Exp2_P153",0
"2507","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"Exp2_P182",1
"2508","first","3B",4.34,"Riley","Riley",NA,1,0,0,"Exp2_P182",1
"2509","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"Exp2_P182",1
"2510","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"Exp2_P182",1
"2511","first","3B",1.24,"Brian","Brian",NA,1,0,0,"Exp2_P182",1
"2512","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"Exp2_P182",1
"2513","first","3B",5.22,"Blair","Blair",NA,1,0,0,"Exp2_P182",1
"2514","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"Exp2_P161",0
"2515","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"Exp2_P161",0
"2516","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"Exp2_P161",0
"2517","first","3C",3.87,"Reese","Reese",NA,0,1,0,"Exp2_P161",0
"2518","first","3C",1.28,"James","James",NA,1,0,0,"Exp2_P161",0
"2519","first","3C",6.82,"Emily","Emily",NA,1,0,0,"Exp2_P161",0
"2520","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"Exp2_P161",0
"2521","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"Exp2_P312",0
"2522","first","2A",4.22,"Taylor","Taylor",NA,1,0,0,"Exp2_P312",0
"2523","first","2A",2.12,"Chris","Chris",NA,1,0,0,"Exp2_P312",0
